,url,category,brand,name,rating,price,descriptions,productsize,ingredients_cleaned
10,https://www.sephora.com/product/face-cleanser-P248404?icid2=products%20grid:p248404,cleanser,First Aid Beauty,Pure Skin Face Cleanser,4.4,$21.00,"What it is: A fragrance-free, gentle cleanser that effectively removes makeup, dirt, and grime, leaving skin soft and supple.

Skin Type: Normal, Dry, and Combination

Skincare Concerns: Dryness, Pores, and Redness

Formulation: Lightweight Cream

Highlighted Ingredients:
- Aloe: Helps calm, soothe, and nurture skin.
- Allantoin: Helps calm and soothe skin.
- Glycerin: A natural humectant that helps hydrate and smooth skin's appearance.

Ingredient Callouts: This product is vegan, cruelty-free, and gluten-free.

What Else You Need to Know: This non-stripping, pH-balanced formula helps maintain skin’s natural acidity and reduce flare-ups. The sumptuous, creamy texture never leaves skin tight or dry. Infused with a powerful antioxidant blend, it helps safeguard skin against environmental aggressors while also calming irritated skin.

Clean at Sephora
When you spot our Clean seal, you can be sure we’ve checked that this brand’s product is made without the ingredients you told us you’d most like to avoid.

Clean at Sephora™ is formulated without:
Sulfates SLS and SLES, parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, triclosan, triclocarban. All skincare, hair, and makeup brands with the Clean Seal have less than one percent of synthetic fragrances.",5 oz,"Water/Aqua/Eau, Sodium Cocoyl Isethionate, Glycerin, Stearic Acid, Hydrogenated Coconut Acid, Sodium Isethionate, Stearyl Alcohol, Phenoxyethanol, Disodium Cocoamphodiacetate, Sodium PCA, Hydroxypropyl Methylcellulose, Coco-Glucoside, Glyceryl Oleate, Sodium Chloride, Allantoin, Sodium Phytate, Chrysanthemum Parthenium (Feverfew) Extract, Citric Acid, Potassium Sorbate, Sodium Benzoate, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Maltodextrin, Aloe Barbadensis Leaf Juice, Tocopherol, Hydrogenated Palm Glycerides Citrate, Tetrasodium EDTA."
11,https://www.sephora.com/product/philosophy-limited-edition-microdelivery-exfoliating-facial-wash-P466148?icid2=products%20grid:p466148,cleanser,philosophy,Limited Edition The Microdelivery Exfoliating Facial Wash,,$29.00,"Which skin type is it good for?
✔ Normal
✔ Oily
✔ Combination
✔ Dry
✔ Sensitive

What it is:
A micro-exfoliating, daily facial wash.

Solutions for:
- Fine lines and wrinkles
- Dullness and uneven texture

If you want to know more…
This daily facial cleanser is formulated with micro-exfoliating beads to gently polish and scrub away impurities. It’s an award-winning microdelivery 30-second cleansing mini peel that reveals a smoother, brighter, more even complexion as it cleanses and lightly tones. It’s ideal for all skin types, including aging and sensitive skin.

What it is formulated WITHOUT:
- Parabens
- Sulfates
- Phthalates",8 oz,"Water, Solum Diatomeae/Diatomaceous Earth/Terre De Diatomees, Sodium Cocoyl Apple Amino Acids, Glycerin, Acrylates/Steareth-20 Methacrylate Copolymer, Acrylates Copolymer, Decyl Glucoside, Disodium Cocoamphodiacetate, Phenoxyethanol, Lauryl Glucoside, Lithium Magnesium Sodium Silicate, Polysorbate 20, Hexylene Glycol, Sodium Hydroxide, Citrus Aurantium Dulcis (Orange) Peel Extract, Limonene, Decylene Glycol, Ethylhexylglycerin, Panthenol, Tetrasodium Edta, 1,2-Hexanediol, Ascorbyl Glucoside, Borago Officinalis Seed Oil, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Tocotrienols, Triolein, Trilinolein, Magnesium Nitrate, Methylisothiazolinone, Methylchloroisothiazolinone, Magnesium Chloride."
12,https://www.sephora.com/product/pure-one-step-camellia-cleansing-oil-P392235?icid2=products%20grid:p392235,cleanser,Tatcha,Pure One Step Camellia Oil Cleanser,4.5,$48.00,"Which skin type is it good for?
✔ Normal
✔ Oily
✔ Combination
✔ Dry
✔ Sensitive

What it is:
A two-in-one makeup remover and cleanser with camellia oil that gently melts away impurities, even waterproof makeup, leaving behind pure, silky soft skin.

Solutions for:
- Dryness
- Fine lines and wrinkles
- Dullness and uneven texture

If you want to know more…
Pure One Step Camellia Cleansing Oil thoroughly cleanses the skin without stripping natural moisture, leaving it balanced and nourished. It does not contain mineral oil, so the liquid emulsifies completely and leaves no residue.

Japanese camellia oil (tsubaki) is richer in oleic acid than olive oil and an excellent source of vitamins A, B, D, and E and nourishing Omegas 3, 6, and 9.

What else you need to know:
Anko, the camellia-harvesting women of Oshima Island were famed for their glowing skin and long, lustrous hair. Geisha discovered their secret was the oil from the seeds of the winter-blooming camellia flower and used it for centuries to remove their iconic stage makeup without drying or damaging the skin. Tatcha has advanced this treasure in the Pure One Step Camellia Cleansing Oil.

This product is noncomedogenic, non-irritating, non-sensitizing, dermatologist tested, and cruelty-free. It is formulated without mineral oil, synthetic fragrances, sulfate detergents, urea, DEA, and TEA.

Beauty that gives back: every Tatcha purchase you make supports girls’ education around the world. Tatcha is proud to partner with Room to Read to transform girls’ futures.—Victoria Tsai, Founder

Clean at Sephora
Clean at Sephora is formulated without a list of over 50 ingredients, including sulfates (SLS and SLES), parabens, phthalates, and more. For the full list, check out the Ingredients tab.",5.1 oz,"Cetyl Ethylhexanoate, Oryza Sativa (Rice) Bran Oil, Polyglyceryl-10 Dioleate, Polyglyceryl-2 Sesquicaprylate, Camellia Japonica Seed Oil, Camellia Sinensis (Green Tea) Leaf Extract, Algae Extract, Water, Glyceryl Behenate/Eicosadioate, Glycerin, Ethylhexylglycerin, Fragrance (Natural), Alcohol, Phenoxyethanol."
13,https://www.sephora.com/product/take-the-day-off-cleansing-balm-P126301?icid2=products%20grid:p126301,cleanser,CLINIQUE,Take The Day Off Cleansing Balm,4.6,$31.00,"What it is: A gentle, effective makeup remover that transforms from a balm to a silky oil, melting away face and eye makeup and sunscreen.

Skin Type: Normal, Dry, Combination, and Oily

Ingredient Callouts: Free of phthalates. This product is also vegan.

What Else You Need to Know: This makeup remover effortlessly dissolves even the most tenacious makeup and sunscreen. Its non-greasy, non-drying, lightweight formula nourishes skin, cleanses thoroughly, and rinses off completely, so all that’s left is a fresh, visible, dewy glow. It’s great for sensitive skin, too.",3.8 oz,"Ethylhexyl Palmitate , Carthamus Tinctorius (Safflower) Seed Oil , Caprylic/Capric Triglyceride, Sorbeth-30 Tetraoleate , Polyethylene , Peg-5 Glyceryl Triisostearate , Water , Tocopherol , Phenoxyethanol."
14,https://www.sephora.com/product/exfolikate-cleanser-daily-foaming-wash-P404322?icid2=products%20grid:p404322,cleanser,Kate Somerville,ExfoliKate® Cleanser Daily Foaming Wash,4.5,$38.00,"What it is: A clinic-inspired foaming cleanser with AHAs and fruit enzymes to gently cleanse away oil, makeup, and surface impurities revealing smoother skin.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Pores, Dark spots, Dullness and uneven texture

Formulation: Cream

Highlighted Ingredients:
- Papaya, Pineapple, and Pumpkin Enzymes: Naturally enhance skin exfoliation without overdrying.
- Glycolic Acid and Lactic Acid: Refine the appearance of pores and help clear buildup on skin's surface.

Ingredient Callouts: Free of sulfates SLS and SLES, parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, triclosan, and triclocarban. This product is also cruelty-free.

What Else You Need to Know: Inspired by Kate’s number one exfoliating clinic treatment, this at-home daily cleanser feels and smells like a luxe spa experience. Glycolic and lactic acids refine and clear pores while pineapple, pumpkin, and papaya enzymes cleanse without over drying. The results? Visibly poreless, perfected skin.

Clinical Results: After just 1 day:
- 94% reported it thoroughly cleanses dirt, oil, and makeup
- 94% said it leaves skin soft and refreshed
- Cleans without stripping and leaves skin hydrated

After 7 days:
- 94% reported pores feel thoroughly clean and purified
- 94% reported it thoroughly cleanses dirt, oil, and makeup",4 oz,"Aqua/Water/Eau, Stearic Acid, Sodium Cocoyl Glycinate, Lauramidopropyl Betaine, Glycerin, Hydroxypropyl Starch Phosphate, CetearylPhosphate, Xylitylglucoside, Dimethicone PEG-8 Meadowfoamate, Anhydroxylitol, Xylitol, Leuconostoc/Radish Root Ferment Filtrate, Bromelain, Papain, Lactobacillus/Pumpkin Fruit Ferment Filtrate, Lauramide DIPA, Aloe Barbadensis Leaf Juice Powder, Lactic Acid, Glycolic Acid, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Aniba Rosaeodora (Rosewood) Wood Extract, Citrus Aurantium Dulcis (Orange) Peel Oil, Glucose, Pelargonium Graveolens Flower Oil,Citral, Benzyl Benzoate, Benzyl Alcohol, Sodium Hydroxide, Limonene, Chlorphenesin, Linalool,Citronellol, Maltodextrin, Geraniol,CI 75810(Chlorophyllin-CopperComplex)."
15,https://www.sephora.com/product/the-cleansing-foam-P416344?icid2=products%20grid:p416344,cleanser,La Mer,The Cleansing Foam,4.1,$95.00,"What it is: A gentle cleanser that purifies even delicate, sensitive skin, drawing out impurities and excess oil, leaving skin soft, hydrated, and healthy looking.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness, Fine lines and wrinkles, Pores

Formulation: Lightweight mousse

Ingredient Callouts: Free of sulfates SLS and SLES, parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, and triclosan. This product is also gluten-free.

What Else You Need to Know: This light face wash leaves skin feeling purified and energized for a complexion that looks bright and fresh. The luxurious, refreshing formula is enriched with the legendary elixir, Miracle Broth™—to infuse skin with sea-sourced soothing energies.",4.2 oz,"Declustered Water (+)\Aqua\Eau De-Structuree (+), Myristic Acid, Glycerin, Behenic Acid, Palmitic Acid, Sodium Methyl Cocoyl Taurate, Potassium Hydroxide, Lauric Acid, Stearic Acid, Algae (Seaweed) Extract, Sesamum Indicum (Sesame) Seed Oil, Medicago Sativa (Alfalfa) Seed Powder, Helianthus Annuus (Sunflower) Seedcake, Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Sodium Gluconate, Copper Gluconate, Calcium Gluconate, Magnesium Gluconate, Zinc Gluconate, Tocopheryl Succinate, Niacin, Sesamum Indicum (Sesame) Seed Powder, Quartz Powder, Nephrite Powder, Pearl Powder, Caffeine, Sea Salt\Maris Sal\Sel Marin, Humic Acids, Sodium Hyaluronate, Sucrose, Tourmaline, Macrocystis Pyrifera (Kelp) Protein, Polyquaternium-51, Aloe Barbadensis Leaf Water, Trehalose, Cellulose, Butylene Glycol, Sodium Coco Pg-Dimonium Chloride Phosphate, Sodium Bicarbonate, Sodium Pca, Peg-3 Distearate, Urea, Fragrance (Parfum), Disodium Edta, Linalool, Limonene, Phenoxyethanol, Methylchloroisothiazolinone, Methylisothiazolinone, Yellow 5 (Ci 19140), Yellow 6 (Ci 15985), Blue 1 (Ci 42090), Green 5 (Ci 61570)."
16,https://www.sephora.com/product/checks-balances-frothy-face-wash-P297516?icid2=products%20grid:p297516,cleanser,Origins,Checks and Balances™ Frothy Face Wash,4.3,$24.00,"What it is: A bestselling face wash that easily rinses away makeup, impurities, and surface oils for skin that feels comfortably clean.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness, Acne and Blemishes, and Oiliness

Formulation: Gel

Highlighted Ingredients:
- Mint: Reinvigorates the skin’s appearance.

Ingredient Callouts: This product is vegan, cruelty-free, and gluten-free, and comes in recyclable packaging.

What Else You Need to Know: This frothy face wash with broad-leaf kelp extract, wheat protein, and tourmaline to cleanse all skin types is gentle enough for daily use. Dry and oily zones are left feeling comfortably clean, refreshed, and balanced, while invigorating mint essential oil refreshes the senses.",5 oz,"Water, Lavandula Angustifolia (Lavender) Flower Water, Myristic Acid, Glycerin, Behenic Acid, Sodium Methyl Cocoyl Taurate, Palmitic Acid, Potassium Hydroxide, Lauric Acid, Stearic Acid, Anthemis Nobilis Flower Oil *, Mentha Viridis (Spearmint) Leaf Oil*, Pelargonium Graveolens Flower Oil*, Lavandula Hybrida Oil*, Citrus Aurantium Bergamia (Bergamot) Fruit Oil*, Styrax Benzoin Gum, Linalool, Peg-3 Distearate, Tourmaline, Laminaria Saccharina Extract, Hydrolyzed Wheat Protein, Cetearyl Alcohol, Polyquaternium-7, Butylene Glycol, Disodium Edta, Methylchloroisothiazolinone, Methylisothiazolinone. *Essential Oil."
17,https://www.sephora.com/product/special-cleansing-gel-P423136?icid2=products%20grid:p423136,cleanser,Dermalogica,Special Cleansing Gel,4.4,$39.00,"What it is: A soap-free cleanser that gently removes impurities, without disturbing the skin’s natural moisture balance.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Pores, Dryness, and Oiliness

Formulation: Gel

Highlighted Ingredients:
- Lavender: Soothes skin.
- Quillaja Saponaria Bark Extract: Naturally foams and cleanses.

Ingredient Callouts: Free of formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, triclosan, and triclocarban, and contains less than one percent of synthetic fragrances. This product is also vegan, cruelty-free, and gluten-free.

What Else You Need to Know: Dermalogica’s Special Cleansing Gel is a soap-free, naturally-foaming cleanser that gently rinses away toxins and debris to leave skin feeling smooth and clean. Lightweight and mild enough to use every day, it also features calming balm mint and lavender extracts to soothe the skin and clear pores.",8.4 oz,"Water/Aqua/Eau, Disodium Laureth Sulfosuccinate, Sodium Lauroyl Sarcosinate, Quillaja Saponaria Bark Extract, Lavandula Angustifolia (Lavender) Oil, Melissa Officinalis Leaf Extract, Citrus Limon (Lemon) Peel Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Cymbopogon Nardus (Citronella) Oil, Glycerin, Cocamidopropyl Betaine, Coco-Betaine, Hydroxyethylcellulose, Sodium Cocoyl Isethionate, Capryloyl Glycine, Sodium Lauryl Sulfoacetate, Methylpropanediol, Ethylhexylglycerin, Caprylhydroxamic Acid, PPG-5-Ceteth-20, Sodium Hydroxide, Disodium EDTA."
18,https://www.sephora.com/product/slaai-makeup-melting-butter-cleanser-P442566?icid2=products%20grid:p442566,cleanser,Drunk Elephant,Slaai™ Makeup-Melting Butter Cleanser,3.8,$34.00,"What it is: An innovative cleansing balm that melts all traces of dirt, makeup, and sunscreen from skin, removing even water-resistant formulations.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness, Redness, and Dullness and Uneven Texture

Formulation: Rich Oil

Highlighted Ingredients:
- Nourishing Fruit Salad Blend: A mix of non-fragrant, soothing fruit extracts (blueberry, kiwi, and strawberry) and replenishing fruit oils (cranberry seed oil, acai fruit oil, and watermelon seed oil) that comforts and moisturizes the skin.
- Nourishing Oil Blend: A mix of moisturizing and lightweight oils (marula seed, baobab seed, kalahari melon seed, mongongo, and ximenia) that protects and nurtures the skin.
- Bamboo and Charcoal Powder: Gently exfoliate away built-up dead, dry skin.

Ingredient Callouts: This product is vegan and cruelty-free.

What Else You Need to Know: Formulated with antioxidant-rich fruit extracts and a soothing and nourishing blend of African oils, this balm cleanser transforms from an oil to a milk to cleanse and moisturize, leaving behind a dewy glow.

This cleanser is free of essential oils, silicones, and fragrance.

Drunk Elephant is committed to using only ingredients that either directly benefit the health of the skin or support the integrity of their formulations. The brand focuses on healthy pH levels, formulations the skin recognizes, small molecular structure that’s easily absorbed, and effective active ingredients that also support the skin’s acid mantle. All of their products are designed to be mixed together—what Drunk Elephant calls making a smoothie. (This is true for all of their products except their sunscreen, Umbra, which sits on top of the skin, protecting it from UV damage.) The result is skin that is reset to its happiest, healthiest state.

Drunk Elephant is a supporter of IEF (International Elephant Foundation) and is cruelty-free.

Awards:
- Women‘s Health, 2019 Healthy Skin Awards
- Refinery 29, 2019 Feature Story
- InStyle, 2019 InStyle Beauty Award
- Allure, 2019 Best of Beauty

Clean at Sephora
Clean at Sephora is formulated without a list of over 50 ingredients, including sulfates (SLS and SLES), parabens, phthalates, and more. For the full list, check out the Ingredients tab.",not listed,"Ethylhexyl Palmitate, Caprylic/Capric Triglyceride, Carthamus Tinctorius (Safflower) Seed Oil, Lauryl Laurate, Polyglyceryl-3 Laurate, Polyhydroxystearic Acid, Helianthus Annuus (Sunflower) Seed Wax, Polyglyceryl-10 Laurate, Sclerocarya Birrea Seed Oil, Euterpe Oleracea Fruit Oil, Actinidia Chinensis (Kiwi) Fruit Extract, Fragaria Ananassa (Strawberry) Seed Extract, Vaccinium Macrocarpon (Cranberry) Seed Oil, Borago Officinalis Seed Oil, Adansonia Digitata Seed Oil, Polyglyceryl-2 Caprate, Citrullus Lanatus (Watermelon) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Schinziophyton Rautanenii Kernel Oil, Vaccinium Angustifolium (Blueberry) Fruit Extract, Ximenia Americana Seed Oil, Tocopherol, Glycerin."
19,https://www.sephora.com/product/the-inkey-list-oat-cleansing-balm-P455364?icid2=products%20grid:p455364,cleanser,The INKEY List,Oat Cleansing Balm,4.1,$9.99,"What it is: A luxurious cleansing balm that gently dissolves makeup and excess oil without stripping sensitive, irritated skin of the moisture it needs.

Skin Type: Normal

Skincare Concerns: Dryness, Redness, and Acne and Blemishes

Formulation: Lightweight Lotion

Highlighted Ingredients:
- Three-Percent Oat Kernel Oil: Gently supports skin’s moisture barrier.
- One-Percent Colloidal Oatmeal: Helps to reduce the appearance of redness and soothe irritation.

Ingredient Callouts: This product is vegan and cruelty-free.

What Else You Need to Know: This gentle cleanser is the first step in a routine to reduce redness. It combines soothing colloidal oatmeal with ceramides to support skin’s natural protective barrier. It is also formulated with oat kernel oil, a natural antioxidant that fights environmental stress for dewy, even skin with continued use.

This product is an Allure Best of Beauty winner.

Clean at Sephora
Clean at Sephora is formulated without a list of over 50 ingredients, including sulfates (SLS and SLES), parabens, phthalates, and more. For the full list, check out the Ingredients tab.",5 oz,"Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cetearyl Alcohol, PEG-6 Caprylic/Capric Glycerides, Avena Sativa (Oat) Kernel Oil, Candelilla Cera (Cire de candelilla), Silica,Sorbitan Stearate, Tribehenin, PEG-60 Almond Glycerides, Avena Sativa (Oat) Kernel Flour, Aqua (Water/Eau), Benzyl Alcohol, Phenoxyethanol, Lecithin, 1,2-Hexanediol, Ascorbyl Palmitate, Tocopherol, Biosaccharide Gum-4, Helianthus Annuus (Sunflower) Seed Oil."
20,https://www.sephora.com/product/herbivore-botanicals-pink-cloud-rosewater-tremella-creamy-jelly-cleanser-P460747?icid2=products%20grid:p460747,cleanser,Herbivore,Pink Cloud Rosewater + Squalane Makeup Removing Face Wash,4.5,$24.00,"What it is: A multitasking face wash that gently melts away makeup, removes impurities, and hydrates for clean, balanced skin.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Pores, Dryness, and Redness

Formulation: Gel

Highlighted Ingredients:
- Rose Hydrosol: Hydrates skin.
- Tremella Mushroom: Hydrates and helps skin maintain moisture.
- Squalane: Helps remove makeup.

Ingredient Callouts: This product is vegan, cruelty-free, and gluten-free, and comes in recyclable packaging.

What Else You Need to Know: This cleanser has a base of rose water and coconut water that leave skin looking soft and hydrated. It contains gentle, plant-based surfactants that lift dirt and oil without stripping moisture while vegan squalane removes makeup and superfood tremella mushroom provides hydration and jelly texture.

Clean at Sephora
Clean at Sephora is formulated without a list of over 50 ingredients, including sulfates (SLS and SLES), parabens, phthalates, and more. For the full list, check out the Ingredients tab.",3.38 oz,"Aqua/Water/Eau, Rosa Damascena Flower Water, Decyl Glucoside, Glycerin, Sodium Lauroyl Lactylate, Squalane, Glyceryl Caprylate, Xanthan Gum, Glyceryl Stearate, Tremella Fuciformis Sporocarp Extract, Caprylhydroxamic Acid, Camellia Sinensis Leaf Extract, Aloe Barbadensis Leaf Juice, Citric Acid, Eclipta Prostrata Extract, Sodium Hyaluronate, Melia Azadirachta Leaf Extract, Moringa Oleifera Seed Oil, Cocos Nucifera (Coconut) Fruit Juice, Tapioca Starch."
21,https://www.sephora.com/product/sugar-strawberry-exfoliating-face-wash-P445827?icid2=products%20grid:p445827,cleanser,Fresh,Sugar Strawberry Exfoliating Face Wash,4.2,$33.00,"What it is: A gentle exfoliating face cleanser that removes impurities and excess oil without drying while refining the look of pores for smooth, soft skin.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Oiliness, Dryness, and Dullness and Uneven Texture

Formulation: Scrub

Highlighted Ingredients:
- Blend of White Sugar Crystals: Help smooth and soften skin’s appearance.
- Strawberry and Black Currant Fruit Extracts: Maintain a healthy-looking complexion.
- Grapeseed Oil: Helps maintain hydration.

What Else You Need to Know: Lift away dirt and dullness with a daily scrub made with real strawberries and smoothing sugar crystals that melt as they polish. This gentle face wash exfoliates and cleanses all in one while smoothing the skin’s texture and maintaining its natural moisture.

Clinical Results: During a 4-week study:
- 97% said it immediately exfoliated their skin and removed daily impurities and excess oil
- 94% reported it immediately refined their skin’s texture

Clean at Sephora
Clean at Sephora is formulated without a list of over 50 ingredients, including sulfates (SLS and SLES), parabens, phthalates, and more. For the full list, check out the Ingredients tab.",4.2 oz,"Glycerin, Sucrose, Butylene Glycol, Fragaria Vesca (Strawberry) Fruit Extract, PEG-6 Caprylic/Capric Glycerides, Ribes Nigrum (Black Currant) Fruit Extract, Zea Mays (Corn) Starch, Vitis Vinifera (Grape) Seed Oil, Fragaria Ananassa (Strawberry) Fruit Juice, Sapindus Mukorossi Peel Extract, Tocopherol, Parfum (Fragrance), Water, Carbomer, Sodium Hydroxide, BHT, Potassium Sorbate, Phenoxyethanol, Limonene, Citral, Benzyl Alcohol, Linalool."
